host,rid,resource
114.119.129.232,3441,89c040c7-daa1-4216-9d5a-45333f56722c
114.119.129.245,2210,18cc501a-de65-41dd-be54-3bd6ec9b936a
114.119.129.248,2354,be2695bd-7161-42f6-a18f-6f70b28b5696
114.119.129.250,1679,65f98e80-6d5c-4497-9d1e-0895b23f20d2
114.119.129.26,1393,47727767-80bf-4c86-a41b-45aeced03893
114.119.129.27,2421,21752992-b673-4a92-bb4c-5a30506af164
114.119.129.29,3391,6a2f045e-2d9c-4b90-b7b6-1d39f50f43dc
114.119.129.32,2209,911f1c5c-da1d-4375-89c1-c561786c96a2
114.119.129.34,1858,0dbb01fe-a127-446d-a635-b0365fcec812
114.119.129.34,3745,c01b784b-12b2-44c6-819c-eaafa9dd58ff
114.119.129.38,1985,b40b026e-0d19-4c27-b35d-f3cf56b5ebeb
114.119.129.41,1267,9fe7973e-dc24-449f-b077-99cfdb1fd8e8
114.119.129.42,3475,7ffe40b8-ff3c-449b-86a0-ecde435da592
114.119.129.44,1350,ad39c042-2b08-498b-af1a-629360d533d1
114.119.129.44,1680,496ca611-e2da-4355-80c5-7b1f5fdcdec4
114.119.129.50,1040,6747fce3-9dd1-4111-aec3-ad2bc3b57438
114.119.129.51,1451,5c14fd4f-fadd-4e2e-befc-f943cfe9ffb8
114.119.129.65,2207,f358ee4d-df1f-4c45-a210-f1c94fe3e376
114.119.129.67,2799,b26b7af9-25cf-498c-b25c-275271797c01
114.119.129.7,2902,0c53570f-5fd3-4f02-aff4-e7530d6a93b6
114.119.129.72,2691,e4d7b0fa-b848-45ae-b3c2-cb3dfd0d57e6
114.119.129.78,2383,7bff1ba7-dcb4-44d4-814b-166df4bcda0d
114.119.129.81,2127,f2ceba87-1144-4acb-b756-aeb4a0ddb85e
114.119.129.86,1582,3d8e171f-ccb0-4fc9-bf52-cf4b3c37270b
114.119.129.86,3027,c0856fbb-9b58-4f55-8953-4d68411f9141
114.119.129.9,2657,c4538e75-ba47-4f00-94b9-0c20543058f8
114.119.129.91,569,8c07e586-cd85-48ac-963e-02d87aadb0b0
114.119.129.95,2490,08dbe46d-53a6-454f-a86e-a22c8ca76cba
114.119.129.96,671,be578af7-fbd5-449e-87a5-d6ad0481e457
114.119.129.96,3157,123172cb-a9a8-40f8-b917-f7a022aeff0a
114.119.130.1,2524,5fdc070d-767e-4c06-8c5a-2b4d6b9422fe
114.119.130.103,1337,31a653fb-86d3-463b-ba13-7a2b5b461ed4
114.119.130.106,773,57a7b56d-6cc1-48a7-96af-b41c6c453d20
114.119.130.110,1703,2f112fca-9333-4427-a437-8f98ec926896
114.119.130.111,1087,c45cd776-fb03-40a8-a5e1-6d1f262dfc00
114.119.130.116,2133,bf2e28d3-8715-4ca4-94d4-bbc383d3fbf8
114.119.130.118,792,11763a60-0c52-4ede-852c-0f96e56f584c
114.119.130.118,2477,ca3fd7ad-4aa5-45b8-a0e2-57f55eee741a
114.119.130.121,1868,362bf043-3400-4484-9daa-d915c3b75e02
114.119.130.128,2473,88ea2f5d-1a31-47e9-a4b1-abbad0804c61
114.119.130.134,1022,544239b0-e3fa-4463-891d-3e4c3018d495
114.119.130.134,2612,63c99c6b-2ceb-484b-8f84-009556a5128f
114.119.130.136,2704,6429dcee-8a35-4c74-b34e-c0eae8430a79
114.119.130.137,1506,dd7ae925-5c88-42d1-b833-a4adc347e6d2
114.119.130.138,3038,1794ba23-1f5e-4fcd-9f66-cd7457b19412
114.119.130.14,1536,584e36fe-1f26-4a68-9d9c-7c1a38a6d715
114.119.130.14,3622,c5d697d0-cfd1-42b0-922c-a64948146ab6
114.119.130.140,1571,0cc02a9b-62a1-4e43-bea7-ae8843e9a8df
114.119.130.141,1924,fd01e768-808e-4909-8f91-19737756a3b2
114.119.130.143,1584,7c3e8aa9-6b5d-4028-948d-95eb0caef577
114.119.130.143,3271,b4cf9ae2-14b7-4754-8f4f-fdd885932c52
114.119.130.15,3307,78f896ae-7151-46b2-879d-cffa62ac4615
114.119.130.153,1169,eca34149-ae2d-4f46-a2e4-d25f97b3f9af
114.119.130.160,3396,aeb6352d-f5ab-4a4c-a915-8b28bd404a29
114.119.130.162,2652,bbe6ef89-33af-4e85-b158-06f9b7016c0f
114.119.130.168,3399,8e1530a0-4f17-4f6f-96aa-06aa240b12d5
114.119.130.171,2519,6b0dc609-eace-401e-9fd5-3315eb0f5422
114.119.130.175,2530,9eb3f122-9c12-4587-8afd-a214d1af6cb9
114.119.130.182,1457,85c31a68-62ec-47c3-8474-f4b0794ff313
114.119.130.182,1736,98f70f8e-49ce-4794-a655-f23dbbefe86f
114.119.130.187,2317,6db6f176-ddcb-4b68-bbfe-a80bac967159
114.119.130.188,3562,aa2b0b79-cf61-4088-93f6-281a1a8134c7
114.119.130.194,3155,019e6c4f-61ab-4710-abb3-17bad4fa90fa
114.119.130.203,2606,34c288a5-f5f1-4f0d-8a50-e0e6e689630e
114.119.130.207,2904,94558997-7538-47f0-a585-c664d9fa4eca
114.119.130.211,755,646ab793-afd9-41e0-9f77-9544f41cb8ad
114.119.130.213,3709,e97920ed-af9b-46e0-9767-95eb993aa8a0
114.119.130.214,3623,7e3007c8-4bba-4a44-b26c-a9085073e363
114.119.130.221,959,4fd373fd-2b44-4f34-bd3a-198395d29986
114.119.130.226,1062,bebceeaa-1941-4b0c-a45a-6d1cdbce0bdb
114.119.130.228,2781,dc47a5fa-1dc5-43a5-b0ad-7958b198d90a
114.119.130.229,917,1a4e9e10-39f8-4afc-8d39-52b0e9c425e9
114.119.130.230,3334,c29dc5d1-2b5f-4737-83df-8697239d3153
114.119.130.234,1575,148ecc4a-07b5-46c8-b2ba-4a985ac82311
114.119.130.235,3554,a1203b77-4df0-4426-b037-09ea2fdcf625
114.119.130.238,2250,0b6d18c7-8342-493f-b7ff-14c9d57fdf6a
114.119.130.24,1667,b99ebf52-af68-431d-9cfa-0573cbea0129
114.119.130.241,709,bdb67af2-4553-4f3c-ba4c-20bde086d37c
114.119.130.242,2537,87490e77-c31a-43ec-8819-cd21d714c9d8
114.119.130.245,1870,5bc58dce-4f53-406b-a71b-37770a24a984
114.119.130.248,3293,61844353-2ef9-4112-a5db-df1471fd5694
114.119.130.249,701,f08fb403-d666-49bf-a97e-bd70d83e9b8d
114.119.130.254,1769,94b0ac7c-322e-45d2-b834-5dd29743fc38
114.119.130.27,1142,4b8eb1fe-672b-4875-b694-f9874fc22f5a
114.119.130.34,3039,ecca68d3-1570-4476-a845-12b117897e12
114.119.130.35,1550,099e6bf1-de0a-4beb-b787-2cef34f743f7
114.119.130.36,1124,4628b6ec-0524-46d8-b916-5019753f2a29
114.119.130.37,894,d0a2b936-80f9-41f8-b997-de2ef1d27283
114.119.130.38,2516,9fb30c32-467a-4bf2-98ff-36e09c194455
114.119.130.4,1780,febe1e35-6273-4802-8440-090a17036ac0
114.119.130.4,2216,8162fe6e-c7d1-427a-9d2d-4539565a888c
114.119.130.43,3569,435e1e8c-be79-47af-9fbd-39d5c4c6029f
114.119.130.50,3370,7f4d9299-d3d9-41c7-8074-ad2b5e7204ee
114.119.130.58,1102,6fe42e3f-9a96-476c-9e44-990e37850af9
114.119.130.62,3777,af288f52-6937-436e-87dc-177f8ff4a229
114.119.130.65,1748,02376823-0cb5-4122-8d16-de63e5669e6a
114.119.130.66,1406,9cfd670f-74dd-4a06-9fff-e99abb34c35b
114.119.130.71,1096,bbfe4162-2ee2-4a83-9f2b-c41ffc25c2f5
114.119.130.75,2340,255df164-631d-4d3d-81c7-1a412662b764
114.119.130.76,1565,c5fc5357-4c59-4690-9c4c-2ebea39fa9da
114.119.130.81,2933,502c48f9-0a6e-49d4-a557-4efd9ad69e31
114.119.130.85,1708,8a14c2fc-5fbb-40d5-87bc-68472f63cdf0
114.119.130.85,2356,af9be789-8f51-4d74-902a-563bfd6bca8a
114.119.130.88,1848,af916df7-4a86-4247-86d0-2c5221884a86
114.119.130.88,2228,1b545ee4-58a4-4a9b-96e5-2ba6f91d4ff1
114.119.130.93,905,6ed89c24-3746-4bed-817a-e0e8bb5a9bc2
114.119.130.96,2795,98b1a5a1-a755-4bc4-8412-1bf9c0949365
114.119.131.0,1199,6c00c541-8328-4075-940d-ba12a7ff8f3f
114.119.131.1,1764,836b6741-0724-4704-a8b0-9ee37740562b
114.119.131.1,2348,0251fceb-4e08-4432-9f0c-aee1af057857
114.119.131.1,3345,ec36f7f5-e81b-4e3d-aa9e-f8a5b94a819c
114.119.131.102,3529,b35212aa-28d1-4827-b443-e407db816b40
114.119.131.104,2353,2d605b7c-036f-42d4-87a7-bb69c9083bde
114.119.131.105,3047,70830049-614c-4a9f-a599-3cad9b37c605
114.119.131.106,2413,0bac6a14-aff8-449d-9181-872af8f29e8a
114.119.131.114,2027,0f9bd144-d60c-4b8c-9d89-18de825fea26
114.119.131.115,3296,c6d78450-7c4b-429f-8c02-6a35ee2bc1c6
114.119.131.116,2833,15e79ba0-5f13-4b56-80b4-d23842115665
114.119.131.119,1161,a136c96c-7be4-46a6-bb77-73cebe3f264f
114.119.131.12,1887,53a66f09-99cb-4056-aca2-18fd0c33c73a
114.119.131.125,3402,3bbdc830-6f99-4375-afcc-0ded6544a9f5
114.119.131.127,1150,cb0dafca-d7c5-440d-916c-f4fd1f10c361
114.119.131.127,3714,520bd829-2a18-41fe-a2d6-e2b3eb09b027
114.119.131.130,3403,8065ce93-18d6-4464-8bc4-018237f6d1d5
114.119.131.136,3286,739dbc24-f544-444c-a4f4-2de378856bf8
114.119.131.140,1134,0036439d-37d1-431b-a443-4afc248c08ce
114.119.131.143,1006,ea9eb6bd-7a28-4713-ab16-9214c51034ad
114.119.131.144,2442,b5691bc6-5980-4082-bc38-0cc765fc444a
114.119.131.147,3381,259619d7-10cb-4b23-b919-d1e687d136d1
114.119.131.149,1413,bf6366c3-5500-4720-920b-a7cbbc74d1c4
114.119.131.15,1205,5db51f09-8f8b-463f-bda1-7176d810583a
114.119.131.150,990,2f6e53d0-9fc8-4195-ba40-ac59dada2cb7
114.119.131.156,1576,2ea9ef44-3d5e-4140-9b46-efba2a3cabb0
114.119.131.156,3636,6f5ca946-ef5c-471a-866a-49828f9a126c
114.119.131.170,2436,dcc0f8e4-2da7-4e23-a7ea-3c9a70fd9424
114.119.131.182,1716,f53fdcce-859e-4ae9-9c58-29719448a2d9
114.119.131.183,2406,0929a613-35ed-4de2-808e-463a6309cc68
114.119.131.183,2818,ea1296a0-2f69-4636-86df-a8545dacdc19
114.119.131.185,1907,bd7cb5c1-57e0-4b51-b087-f62bfac0882e
114.119.131.185,2237,cdf31900-8ec6-4ab0-8b01-429175ea6196
114.119.131.19,611,43c4a853-948c-41c3-9a91-e7c56f41584f
114.119.131.190,1923,8dd41b2f-9c20-4c6f-9b77-69cd5211c965
114.119.131.20,988,e96d3bfc-6d7d-4fbd-ada6-ee9c31d5b472
114.119.131.200,1852,8a0c1589-2120-41c4-b196-2d5d3294743f
114.119.131.200,2389,3f2e151d-7683-47ac-889a-254876df87ee
114.119.131.202,2811,d8090005-8d75-46bb-bd94-cdbfc98b744f
114.119.131.204,2381,bf9b771b-941c-49ce-ab79-d5cfc8991964
114.119.131.205,3288,f09b5a1a-b30a-4f47-aac1-f550091038ec
114.119.131.208,2986,efd6c8e9-93d3-4e88-bfb5-be0266481658
114.119.131.212,1865,eb2b2d6a-2464-4e35-912f-66559d981daa
114.119.131.215,1643,5defb001-aae4-48e3-8119-e031989ffaf1
114.119.131.22,1421,13945f8a-cdcc-45c2-a5b2-26183e19ef30
114.119.131.222,2428,037335c4-8cb9-45d7-a2ba-447534123460
114.119.131.225,2985,f522fca7-38f5-4458-b99c-03b5bb4192d7
114.119.131.23,3537,c2290ca4-9614-4ce5-9d90-50f1a52480e4
114.119.131.230,782,f3793df5-f88d-4bea-a1fa-c1a9c82b0299
114.119.131.232,1661,694d5f81-b35d-4300-8508-44e914d527cd
114.119.131.238,1997,c263c5ab-328f-441b-8515-55b2e8042b57
114.119.131.24,1308,35147531-a530-4897-b9f4-c10e483b4c0d
114.119.131.241,1784,99dfcd9c-dd24-437f-813d-360d288b97c4
114.119.131.241,2232,68e8fede-1f10-46f4-a87a-d73364693efa
114.119.131.242,1851,f4b6ce54-dc50-4e2f-9ac3-f321bacc5e27
114.119.131.246,2950,58807aab-c63e-49d1-a89d-d000a085a494
114.119.131.254,2745,397045d2-1d0d-4691-895a-663981ebb4f0
114.119.131.254,3528,50ee4151-5968-4279-831f-5b6e71459314
114.119.131.3,1496,2246b87e-3775-44db-9b84-4231562bb249
114.119.131.30,2513,2304bab9-f961-41eb-ad91-f588ebe5f25e
114.119.131.31,1675,89678385-6635-40dd-a1cc-5534402b689f
114.119.131.32,3028,8f016482-2af3-4ba6-8222-76fa9ee7c156
114.119.131.32,3686,c82d7624-8058-4ad1-b0a7-99ed3d7e25ff
114.119.131.41,1967,e0259d49-a7d1-40d3-83d1-21541faf6197
114.119.131.42,926,28bd507b-de5e-4bd1-b826-2ec1c93283fc
114.119.131.42,1864,53992f6b-d65f-431f-b8c1-7e69ef32b597
114.119.131.50,1810,a5043d74-3b74-4096-9d2f-f6faf84d2f4f
114.119.131.51,1761,a820f44f-a168-4d15-9741-86ffc46e4082
114.119.131.53,1971,5de9f675-39d2-44f1-886b-f2dbfa0d854c
114.119.131.54,2992,af6887c8-23dd-4378-860e-ddbee0c19ef0
114.119.131.59,3230,5ee8bdb7-3cbc-4ab5-b449-4019b694b5be
114.119.131.6,2725,33f6f6f5-79fa-4bcf-9fa7-f660a67d3066
114.119.131.62,1464,11d8562b-a60a-43a2-b804-03ee4203a2fe
114.119.131.62,3607,a1c824a8-4694-4b1e-a73d-a3517f73243a
114.119.131.67,1398,30369d1f-4a65-460c-ac17-9e7ea9dff2c3
114.119.131.67,2517,0e7854dd-56d3-4858-9008-6d00a32b0d09
114.119.131.7,1162,87a2b2ca-e6ee-47b1-87e4-cdac5a0e2502
114.119.131.70,1298,1672e5ec-0ac2-443d-9306-15775052bba0
114.119.131.72,2803,631a5c34-bab2-4ec2-8906-0ab36521afc9
114.119.131.72,3509,a1362198-5c83-450e-8805-474c88700f30
114.119.131.74,2400,b035fa06-1e75-4952-b600-a10da9297e6c
114.119.131.75,2845,e4630ad5-5cd4-4721-98e9-672b2d9a7ede
114.119.131.82,2853,5158b258-3ab8-43be-9440-8f43c46a52b5
114.119.131.85,719,c5598eda-7970-4a87-a165-913223bd9403
114.119.131.86,1935,bafe0819-16f1-4b90-afba-b3161283efec
114.119.131.88,1287,bdee2d62-8069-4052-86b1-002a023cd069
114.119.131.89,1654,e6b5cb8c-6c0b-4796-a201-362d8dbf8056
114.119.132.106,2720,35ae12c9-c660-47a4-b95c-1e64953f5cc5
114.119.132.110,2021,6aca341a-2f9d-492b-a945-8760454d3ab0
114.119.132.112,1145,6ca01b49-0928-4a2a-b06a-831e36570e12
114.119.132.116,2794,d1089cac-a6fd-40f9-87e0-e534416801d8
114.119.132.118,2473,88ea2f5d-1a31-47e9-a4b1-abbad0804c61
114.119.132.119,2974,dcbc3127-5078-4859-8333-340eb846177f
114.119.132.123,2186,d9f484d4-b20c-4938-a753-9d8c2f447b1a
114.119.132.125,956,aae3f8c0-c281-4c81-82b4-d57b27e986ad
114.119.132.125,2472,3f2e2192-c2f1-4848-ba46-b13a25fc344e
114.119.132.126,1806,ead9496f-92cf-4a92-95f4-21c9105dd2ce
114.119.132.127,3131,f5d24d93-e0a9-4211-812c-7b6a33e0fe77
114.119.132.130,1772,9ae19ac5-2bdf-45cb-b69d-aa8748e2df61
114.119.132.134,1665,a8f55a72-6e7f-48b2-a63a-b2d36c4f75bb
114.119.132.138,1494,9fca0cda-cec3-44fb-ad92-9ff3aba4afb9
114.119.132.14,1637,01990693-9d78-406c-9def-8d61577f0a6d
114.119.132.14,1653,e30b1f9e-beea-4e62-b38c-5edf3729353a
114.119.132.140,3533,010ac2f2-8046-4fdf-bfc7-ad314ea88615
114.119.132.144,2138,25d8ef1e-0a51-4a91-b2c7-af423764dd03
114.119.132.144,2538,498d69ec-19c5-4e56-88db-d2c35c0b517a
114.119.132.146,2123,84ab08b2-dd67-483c-95f1-90b371a431bf
114.119.132.147,896,3300a0d9-031b-4bc9-a2ed-7e53acaf7495
114.119.132.148,1047,24670c53-f897-459c-ba6e-711b78e885b4
114.119.132.149,1657,d73bb8fc-95fa-4f09-9030-9cbc682b9b56
114.119.132.155,2014,28d3976d-7938-40e6-a309-176a4cef3d67
114.119.132.157,1297,23050454-ef4c-4d1c-a28d-a38abee5767f
114.119.132.16,2475,e1bbf82d-9f96-4474-a0bd-d944d4566567
114.119.132.164,1280,777aca70-4bf7-42cb-863a-550dcf322c35
114.119.132.175,761,95887eae-4362-4266-a53f-cda775927f36
114.119.132.177,1966,afb97db9-22ed-40ec-9321-c3bcb881febf
114.119.132.18,2831,af9862fa-07f7-42ff-bfcd-ab647538c5c0
114.119.132.18,2891,d820d91a-135b-4396-9802-9d8aecb47b47
114.119.132.184,2274,0153b01f-518c-4abe-8c9f-73e1e1c2c331
114.119.132.19,1426,e26bd88b-56c7-4cfb-860d-45c8b2fe0ce5
114.119.132.190,1033,455c5358-cdc7-4af2-89e2-47b0010be4b4
114.119.132.190,2959,db8f89d2-9b71-4f7b-842c-11cfd9da7302
114.119.132.192,2523,a3c1aa41-f223-4cf3-9804-3923dffa6ce2
114.119.132.195,1701,3c305b51-aba4-4ec4-8323-7eade550fd2b
114.119.132.198,2861,b2b48867-297c-4857-b3ba-7c0017cd5b15
114.119.132.20,3672,a291c511-9899-4936-88c1-05678ec13b65
114.119.132.205,3113,9678815f-9918-46fc-ba94-505490035c24
114.119.132.206,2998,d76d8b33-710b-4c0a-8b41-291a07924c9e
114.119.132.207,1146,c2ca2f8a-c5ca-4cd9-9758-c55cb7311c8e
114.119.132.207,2184,40a79499-befa-4fb4-9b5c-abdcce14ad55
114.119.132.207,2724,1d961667-0e70-4788-831f-3496f6aacfd7
114.119.132.209,1302,0b466d80-ed69-4848-9563-c8be5945ac27
114.119.132.209,1581,a12a6dba-6da0-4099-af45-b838d6f541ec
114.119.132.211,2397,72218dd5-f589-43f6-b181-0269907b9e6c
114.119.132.216,1964,902f738d-6fa1-4bab-9635-f642b987ee1f
114.119.132.217,3247,64802343-f680-41f9-8be3-d935f8e7672f
114.119.132.217,3361,f70b5c78-f831-407c-a4ce-305e2d35bded
114.119.132.22,3353,2a7d91a6-ede7-4be4-9c51-8255628b76d7
114.119.132.224,2947,f7a19b84-0579-4452-90f0-35db6f8c1995
114.119.132.225,2872,8f41594e-5d38-4764-bead-1e2ff89c72ea
114.119.132.230,2896,7c7d0186-23e4-49c2-b7db-b6369779e2c7
114.119.132.232,2281,87373e34-bb13-44fc-b9b1-8984cb3a603b
114.119.132.234,1616,89523d6b-fdd5-4419-a5b7-3d28aa2edf4b
114.119.132.235,1121,2ec94616-5b9f-4ad8-97d0-3ac22caa69bb
114.119.132.239,2160,4224c21b-78be-432d-a624-4a9fa68b41a5
114.119.132.241,1903,3f88ad34-8a72-4ce9-b870-538b1b09a6c2
114.119.132.249,2177,5aad5648-5ce3-4063-94fa-bcd48317ca0f
114.119.132.253,2536,ddca8757-2a78-4705-9485-15a029f17afe
114.119.132.3,1381,df387abd-f0a6-49e3-a2d6-4e4f6cc777b4
114.119.132.32,2706,b05efe93-a29b-4ef2-8c0c-eb16d427bd31
114.119.132.40,1656,cb113b48-a7e7-4380-aa31-555a4336e798
114.119.132.49,2437,9e6bd6cc-6e3b-4da2-9eb3-47f6b0b46cf0
114.119.132.50,1463,210f56ca-7b99-400a-b53a-9aa98d1defb1
114.119.132.50,3625,d2f9e818-0ca0-4664-b266-8eda179bbaa8
114.119.132.55,807,516ec74d-d4dd-499b-8277-6f7d4cc97c5c
114.119.132.6,2025,1edbf5df-9a90-4215-9a2f-6a2a08dace7d
114.119.132.63,1072,31f7c5b3-f18b-4c0c-acd3-b5fc88d42c98
114.119.132.68,1715,230a7f5e-9957-4df2-b5ad-2e996d7760e2
114.119.132.70,1362,f34096f8-197b-46d4-add2-f7f003afdd89
114.119.132.77,1135,fc0dcdb9-73bc-4ead-b489-14d94b5e08ab
114.119.132.78,3415,af8ac785-10a2-4ccd-be27-576e1136f6dd
114.119.132.80,986,e76b94c4-0094-4da4-8529-38b3f1547247
114.119.132.83,2380,8ba565d4-dba3-4207-8aca-bea2c8b033e3
114.119.132.90,32,fb9988dd-dc83-4c4f-8beb-af67b536094b
114.119.132.91,3205,4d520340-cb17-4281-be53-0b40d7d6e83e
114.119.132.93,3641,33229916-9817-4e75-8015-c63bbff2d64d
114.119.132.96,1341,ee6d6de3-3bad-4cf9-be97-19f6b940183d
114.119.133.103,3706,5dc24a9c-4045-4c73-afb1-e1bdc4829980
114.119.133.104,1401,dc05cd48-ce67-467e-b27e-4169c4953b33
114.119.133.106,2496,a9967805-84fd-4c82-8a56-d24731b3bbe2
114.119.133.110,3492,13385b2a-6ba8-41f1-b4cd-60d8c5449ac4
114.119.133.114,1873,dd0ac0cf-1c27-4261-94cd-1dab78bbe227
114.119.133.115,1078,94467d74-7709-4859-b80b-ad24196a6446
114.119.133.116,1648,9ed74495-d447-439e-b849-90d0c059fa4e
114.119.133.117,1848,af916df7-4a86-4247-86d0-2c5221884a86
114.119.133.117,2633,403f0d8b-c955-4916-87f8-f577d689e39c
114.119.133.122,2539,0d691597-2fb5-4d8d-9283-9e5814224ced
114.119.133.123,2802,e73c5949-0153-4ed3-a68a-f597fbd87d05
114.119.133.126,1562,eebeb5a9-9498-4259-979a-c4dafe2ceb9f
114.119.133.134,1013,50ca4cd4-a1eb-4e7f-bed1-6d54ed38259d
114.119.133.135,3033,c8f5b6c8-6d21-4f47-b927-f7d24d4c8535
114.119.133.145,2878,823d4de3-ebc6-4947-a5d6-b73861b8fb4b
114.119.133.150,3071,f3c5f5ef-deff-4e01-bd07-ae814dda8cae
114.119.133.158,2692,4816b6d8-5c52-4a36-89e8-5feffed2947e
114.119.133.164,2478,1cd9f601-0844-4424-84f2-0de24924d4b5
114.119.133.18,2957,bb071e37-1096-4046-93e0-9c5fbcc56204
114.119.133.180,2491,cca6a283-1993-4895-8999-b394b83e0c8f
114.119.133.181,950,bdbed9b8-860e-4b86-b9b0-95dc927b59ec
114.119.133.187,3432,76cefcdd-a35a-45be-b23c-83cd29b0c0c5
114.119.133.190,1123,7e45e457-c901-42e9-aa8a-affde402f729
114.119.133.191,3320,7f4c8760-3f89-4d37-b34b-65349e3fab80
114.119.133.194,448,25adb8a6-657a-4290-8498-78d4ab4a4627
114.119.133.194,815,4712b844-3b23-4fd1-a890-0f72cc92553f
114.119.133.198,1212,372c0edd-1ebd-4c2f-aab1-2f66e1f6e197
114.119.133.209,2848,d8a120bd-1486-45df-9e8f-2d6e1a4c0e26
114.119.133.212,2698,00a02528-5fe1-4edc-a4df-88e779f9f7f6
114.119.133.213,1399,16d16751-12a1-4acf-b623-014cecc1455b
114.119.133.220,3616,1adc4921-57c7-4320-95d4-f152f4778e9b
114.119.133.222,1210,0920a5b5-8e61-4677-abad-447ee24cc9d3
114.119.133.226,2884,5fb87731-fa73-4bbc-b389-1017a252d7a8
114.119.133.226,3237,09e12edf-86bb-462b-9762-9d3c25974cbc
114.119.133.235,2189,09f80eea-3a7b-4ccd-83ae-4ce79cc1a720
114.119.133.238,3306,5f2ba849-1369-463e-848d-e3540ef8ee1b
114.119.133.244,3575,aeedba77-9d35-4f8d-b7d8-135103a6627c
114.119.133.249,3303,38e23925-6c59-4830-bef3-e4d2e25685d8
114.119.133.254,2321,df2a2387-ee53-4ece-9709-c59e8608cc8f
114.119.133.254,2492,4396a68c-fe49-4c4c-bc12-2f96d010bca0
114.119.133.34,2645,01f8ce8a-4f68-4aa6-9ec0-61008b99d445
114.119.133.34,2699,683ae01a-592e-49ec-8622-be3da3fca52c
114.119.133.40,1782,8e926a72-934e-4853-b78b-4d9c5e2f475f
114.119.133.41,890,116c4830-1824-4936-8cc7-7ddb29754585
114.119.133.55,966,37fd966d-de0b-49b8-b852-e10084569440
114.119.133.65,2097,deca6255-70d0-4cbc-ad10-81dc3fa4a1c6
114.119.133.7,2165,bd83b57b-5716-41af-a759-2357874efdba
114.119.133.7,2994,0572590d-44a5-4844-81c8-adc9688b5e39
114.119.133.74,3035,8fb67921-d073-4320-91eb-5f3651795174
114.119.133.75,3711,669abbee-c10a-4c3c-b15e-9a84a192e1e4
114.119.133.76,1145,6ca01b49-0928-4a2a-b06a-831e36570e12
114.119.133.80,842,15f85198-1b11-4de1-aed5-73677853c99b
114.119.133.80,2048,c8e50d46-0a00-4d3f-8f4e-0f592771004c
114.119.133.81,3263,3ec98140-c1bf-45d6-8a59-4ff59440a84e
114.119.133.95,2408,74088877-b304-4dd9-88c3-ba18066a481e
114.119.133.98,1845,04c7c8a2-b263-4089-97ff-db482612333b
114.119.133.99,3101,75246d70-d641-4c77-8758-ae26f24c68b5
114.119.134.0,3005,a422406a-7781-41cd-a84c-42f4828f08c3
114.119.134.103,954,d3f833dd-7bf1-48dd-a2cf-8b459df78488
114.119.134.105,811,d1d5fd7f-f6ff-4ab4-9d7f-c59f3d3cb1f1
114.119.134.105,2637,72e1f5d8-15c1-4088-a240-0f931663d793
114.119.134.105,2787,6fdc6ce2-3e51-4c32-bc5e-8b19587d1d27
114.119.134.106,2375,a0bc34da-db04-4a06-b84a-939752896a96
114.119.134.108,1662,9bc4bdf9-d301-448b-87c3-d3d8ba8759ed
114.119.134.108,2280,1fd67874-1cc4-4c67-9cde-adb05c97bc97
114.119.134.108,3710,d0b91d6d-e95a-4c55-8e5a-5e9c6537a28d
114.119.134.109,1768,3dfa9a91-4b39-4578-b6cc-76b3925b9504
114.119.134.116,3532,945e4248-b15d-4bc2-9f74-83c1ad856310
114.119.134.116,3676,2f1d7d5d-9f66-432e-b2c4-68bfdef7d103
114.119.134.118,3130,8b64c915-18e0-4feb-852e-fe53aa54aee7
114.119.134.119,2804,b8fbc0e4-7f59-4d46-946b-3edbe9826bde
114.119.134.122,2169,5ac25b75-ec48-4f7d-9770-8fec1c6e542d
114.119.134.123,2515,d191ea02-8d60-4a16-9f66-a2f131e15393
114.119.134.126,3059,c0d9ffa7-e6db-48f8-be6b-076fa205b4fb
114.119.134.130,2379,c57aad29-cba2-46de-a7cf-3efc07b48ac9
114.119.134.136,1175,9a78084f-6e5d-4375-b2a3-87f03d01eada
114.119.134.138,898,6f54a4d9-ff06-4fb5-8513-87b5c9c19220
114.119.134.138,3120,2920a901-f9f6-42e8-aad8-12bffd468c81
114.119.134.145,2705,3a325b58-db6f-47a8-9374-6c74e9533e24
114.119.134.15,2089,a7a7c947-5f71-453f-b8ac-40b46218e5db
114.119.134.152,1881,53308d96-71ac-4198-8a2c-9d45c86dd846
114.119.134.160,3440,e7f2f497-84c6-430b-9177-0a23b38582b0
114.119.134.163,870,788ab2ca-7c89-42cc-866d-c42f4bfb88fc
114.119.134.163,2031,2c86e547-6cfa-4499-b548-fbb6ac0274b4
114.119.134.167,2722,09baa0dc-71bc-40ab-9f68-0c32682d7641
114.119.134.176,1468,4234a2b7-2642-4dc6-8686-82e85d724107
114.119.134.178,2980,8374f857-2ee0-48cf-a294-9dd99cb5fcc7
114.119.134.18,2764,6443853a-1a51-4286-8a42-ecfcc0693d9a
114.119.134.180,963,1672b890-52e0-48a4-9794-abe9b3d70ca5
114.119.134.183,3702,d365b583-f166-49ac-924f-3cea329527be
114.119.134.187,1294,5897ff13-4389-44d0-b285-c4b14eb08d7d
114.119.134.188,375,9e544474-35a4-419f-a819-b2855c1dadc8
114.119.134.19,1092,9247bfa4-a95f-407c-b483-f3206c9fde1c
114.119.134.194,487,dac39d4e-bb26-48c5-9617-559af04a4edb
