host,timestamp,dataset
125.231.142.249,2020-03-15T14:09:25,2019_fs5_4_cy
125.231.142.249,2020-03-15T14:10:30,2019_fs5_4_cy
125.231.142.249,2020-03-15T14:33:33,l4g
125.231.142.249,2020-03-15T14:33:46,l4g
125.231.142.249,2020-03-15T14:34:31,l4g
125.231.142.249,2020-03-15T14:48:39,l4g
125.231.142.249,2020-03-15T14:59:49,l4g
125.231.142.249,2020-03-15T15:00:11,l4g
125.231.142.249,2020-03-15T15:10:06,l4g
101.9.193.121,2020-03-15T22:58:17,best_wish6582
101.9.193.121,2020-03-15T23:13:27,best_wish29790
157.55.39.11,2020-03-15T23:41:31,best_wish114491
114.119.160.103,2020-03-16T12:05:48,best_wish88144
114.119.160.103,2020-03-16T16:11:41,best_wish6419
182.244.164.194,2020-03-16T17:04:01,best_wish112530
60.248.103.165,2020-03-16T17:22:05,stusteecs_chinese_mnist
157.55.39.136,2020-03-16T19:17:31,best_wish89792
40.77.167.195,2020-03-17T00:30:55,best_wish114484
46.229.168.144,2020-03-17T01:47:56,best_wish27217
66.249.71.17,2020-03-17T07:29:17,best_wish35378
5.196.87.151,2020-03-17T07:41:25,grandchallenge
5.196.87.151,2020-03-17T10:37:19,grandchallenge
5.196.87.151,2020-03-17T10:37:10,grandchallenge
111.255.153.12,2020-03-17T10:46:01,mnist
118.170.34.74,2020-03-17T11:14:46,best_wish53420
118.170.34.74,2020-03-17T11:18:47,best_wish53420
203.72.100.99,2020-03-17T12:23:35,2019_fs5_4_ty
203.72.100.99,2020-03-17T12:24:11,2019_fs5_4_ty
203.72.100.99,2020-03-17T12:25:04,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:55:33,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:59:25,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:00:55,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:00:55,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:00:40,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:01:08,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:01:14,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:10:19,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:10:25,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:10:04,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:10:10,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:14:28,2019_fs5_4_tp
151.80.39.47,2020-03-17T16:05:11,caltech256
60.251.148.54,2020-03-17T17:17:03,mnist
40.77.167.195,2020-03-17T17:52:17,best_wish45959
151.80.39.47,2020-03-17T19:00:12,nchc_2019_au_02
5.196.87.151,2020-03-17T19:00:40,nchc_2019_au_02
5.196.87.151,2020-03-17T19:01:20,nchc_2019_au_02
151.80.39.47,2020-03-17T19:02:00,nchc_2019_au_03
5.196.87.151,2020-03-17T19:03:19,nchc_2019_au_03
5.196.87.151,2020-03-17T19:02:50,nchc_2019_au_03
5.196.87.151,2020-03-17T19:04:40,nchc_2019_te_01
151.80.39.47,2020-03-17T19:09:30,nchc_2019_te_06
151.80.39.47,2020-03-17T19:24:20,sipa_air
5.196.87.151,2020-03-17T19:32:49,sipa_sewage
203.72.100.99,2020-03-17T19:44:47,2019_fs5_4_nt
5.196.87.151,2020-03-17T20:04:15,nchc_2019_te_05
151.80.39.47,2020-03-17T20:57:26,ppmp
151.80.39.47,2020-03-17T21:01:13,ppmp
5.196.87.151,2020-03-17T21:01:59,ppmp
151.80.39.47,2020-03-17T21:10:18,stsp_air
151.80.39.47,2020-03-17T21:10:38,stsp_air
151.80.39.47,2020-03-17T21:14:25,stsp_sewage
151.80.39.47,2020-03-17T21:13:47,stsp_air
5.196.87.151,2020-03-17T21:14:05,stsp_air
5.196.87.151,2020-03-18T01:09:56,mi3
5.196.87.151,2020-03-18T01:10:56,mi3
157.55.39.121,2020-03-18T04:55:10,best_wish114518
157.55.39.77,2020-03-18T06:29:51,best_wish114491
151.80.39.47,2020-03-18T09:16:46,best_wish6078
120.119.126.121,2020-03-18T09:33:15,mnist
151.80.39.47,2020-03-18T09:34:00,best_wish7283
5.196.87.151,2020-03-18T09:35:10,best_wish7286
5.196.87.151,2020-03-18T09:46:16,ctsp_air
151.80.39.47,2020-03-18T09:50:36,ctsp_sewage
5.196.87.151,2020-03-18T09:54:09,ctsp_sewage
5.196.87.151,2020-03-18T09:54:39,ctsp_sewage
5.196.87.151,2020-03-18T09:54:59,ctsp_sewage
101.224.37.213,2020-03-18T10:13:50,grandchallenge
119.147.211.231,2020-03-18T10:47:58,grandchallenge
125.227.140.245,2020-03-18T11:16:35,grandchallenge
151.80.39.47,2020-03-18T12:58:05,best_wish7273
151.80.39.47,2020-03-18T12:59:35,ctsp_sewage
119.147.211.231,2020-03-19T04:31:09,grandchallenge
119.147.211.231,2020-03-19T05:00:48,grandchallenge
5.196.87.151,2020-03-19T09:03:52,stsp_air
151.80.39.47,2020-03-19T09:03:03,sipa_sewage
151.80.39.47,2020-03-19T09:03:42,stsp_air
151.80.39.47,2020-03-19T09:10:52,stsp_sewage
140.112.70.50,2020-03-19T09:38:02,mnist
140.112.70.50,2020-03-19T09:37:35,mnist
140.112.70.50,2020-03-19T09:38:13,mnist
5.196.87.151,2020-03-19T14:00:42,stsp_sewage
118.163.83.72,2020-03-19T14:55:19,grandchallenge
120.126.151.198,2020-03-19T16:45:04,ujiindoorloc
124.219.98.35,2020-03-19T17:38:10,grandchallenge
40.77.167.142,2020-03-20T02:10:08,best_wish114491
157.55.39.88,2020-03-20T03:04:26,best_wish114491
66.249.66.25,2020-03-20T04:54:56,coco
157.55.39.88,2020-03-20T08:50:52,nchc_2019_te_02
223.137.126.94,2020-03-20T10:52:57,grandchallenge
151.80.39.47,2020-03-20T12:01:08,stsp_sewage
210.242.152.7,2020-03-20T12:30:24,2019_fs5_4_tc
210.242.152.7,2020-03-20T12:40:31,2019_fs5_4_tc
210.242.152.7,2020-03-20T12:44:55,2019_fs5_4_tc
210.242.152.7,2020-03-20T12:55:39,2019_fs5_4_ch
223.137.126.94,2020-03-20T13:09:47,grandchallenge
223.137.126.94,2020-03-20T15:21:08,grandchallenge
223.137.126.94,2020-03-20T15:36:55,grandchallenge
151.80.39.47,2020-03-20T16:27:06,nchc_2019_te_05
120.107.167.140,2020-03-20T18:15:23,mnist
157.55.39.73,2020-03-20T22:12:21,best_wish113784
173.231.58.194,2020-03-21T04:00:38,grandchallenge
157.55.39.178,2020-03-21T10:24:35,best_wish33191
119.77.246.210,2020-03-21T15:17:02,stusteecs_chinese_mnist
151.80.39.47,2020-03-21T22:45:01,lod
151.80.39.47,2020-03-21T23:01:51,stsp_sewage
151.80.39.47,2020-03-22T01:57:04,stsp_sewage
157.55.39.153,2020-03-22T05:33:06,best_wish101993
5.196.87.151,2020-03-22T06:02:34,stsp_sewage
5.196.87.151,2020-03-22T06:08:33,datamarketdocs
207.46.13.96,2020-03-22T08:37:57,best_wish89464
140.126.11.121,2020-03-22T18:52:52,grandchallenge
140.126.11.121,2020-03-22T19:06:50,grandchallenge
140.126.11.121,2020-03-22T19:12:39,grandchallenge
140.126.11.121,2020-03-22T19:24:11,grandchallenge
151.80.39.47,2020-03-23T00:11:44,yylake
52.4.104.152,2020-03-23T01:59:45,best_wish37201
52.4.104.152,2020-03-23T02:03:04,best_wish37201
52.4.104.152,2020-03-23T02:23:38,best_wish37201
117.64.251.97,2020-03-23T12:29:50,best_wish88892
61.216.75.235,2020-03-23T12:31:00,grandchallenge
52.5.70.31,2020-03-23T13:54:12,best_wish37201
120.119.126.121,2020-03-23T16:04:27,mnist
157.55.39.213,2020-03-23T16:33:32,best_wish114491
125.227.140.245,2020-03-23T17:27:53,grandchallenge
61.216.75.235,2020-03-23T19:43:22,grandchallenge
61.216.75.235,2020-03-23T19:42:48,grandchallenge
61.216.75.235,2020-03-23T19:55:08,grandchallenge
207.46.13.196,2020-03-10T02:45:32,best_wish90734
182.87.190.175,2020-03-10T04:43:31,dexter
163.20.177.14,2020-03-10T11:16:47,2019_fs5_4_yl
163.20.177.14,2020-03-10T11:18:05,2019_fs5_4_yl
163.20.177.14,2020-03-10T11:20:20,2019_fs5_4_yl
163.20.177.14,2020-03-10T11:49:46,2019_fs5_4_yl
159.138.154.172,2020-03-10T12:43:34,best_wish112686
36.56.149.74,2020-03-10T18:03:51,insight_classifiction_dataset_6_3
140.125.12.78,2020-03-10T20:40:54,mnist
220.136.20.128,2020-03-10T23:46:04,2019_fs5_4_tp
40.77.167.21,2020-03-10T23:45:37,best_wish114642
121.233.206.93,2020-03-11T04:44:21,best_wish53962
157.55.39.192,2020-03-11T10:28:22,best_wish101993
111.178.131.47,2020-03-11T11:02:41,best_wish16845
112.114.88.4,2020-03-11T17:25:07,best_wish103914
36.248.147.138,2020-03-11T18:24:43,insight_classifiction_dataset_8_2
134.209.100.103,2020-03-11T20:07:30,best_wish37201
199.47.87.141,2020-03-11T20:47:21,best_wish32021
61.221.42.214,2020-03-12T01:33:13,best_wish30791
157.55.39.11,2020-03-13T10:00:37,best_wish101993
114.33.221.216,2020-03-13T11:47:14,2019_fs5_4_tt
114.33.221.216,2020-03-13T11:50:14,2019_fs5_4_tt
114.33.221.216,2020-03-13T11:51:34,2019_fs5_4_tt
114.33.221.216,2020-03-13T12:05:00,2019_fs5_4_tt
114.33.221.216,2020-03-13T12:05:20,2019_fs5_4_tt
114.33.221.216,2020-03-13T14:27:58,2019_fs5_4_tt
125.231.142.249,2020-03-13T22:45:02,l4f
125.231.142.249,2020-03-13T22:47:17,l4f
125.231.142.249,2020-03-13T22:46:49,l4f
125.231.142.249,2020-03-13T22:49:42,l4f
125.231.142.249,2020-03-13T22:59:31,l4f
125.231.142.249,2020-03-13T22:59:24,l4f
125.231.142.249,2020-03-13T23:00:00,l4f
125.231.142.249,2020-03-13T23:00:25,l4f
125.231.142.249,2020-03-13T22:59:57,l4f
125.231.142.249,2020-03-13T23:00:34,l4f
125.231.142.249,2020-03-13T23:00:44,l4f
5.62.58.161,2020-03-14T00:44:23,best_wish37201
40.77.167.123,2020-03-14T02:23:09,best_wish89464
40.77.167.120,2020-03-14T03:01:30,best_wish101993
114.119.165.232,2020-03-14T07:58:50,best_wish6313
40.77.167.123,2020-03-14T10:55:52,best_wish101995
157.55.39.12,2020-03-14T12:19:27,best_wish114491
140.135.77.87,2020-03-14T17:47:08,mnist
114.33.221.216,2020-03-14T19:35:45,l4i
114.33.221.216,2020-03-14T19:35:38,l4i
157.55.39.12,2020-03-15T04:40:54,best_wish32246
114.33.221.216,2020-03-15T13:41:29,l4i
157.55.39.12,2020-03-15T13:50:51,best_wish34769
125.231.142.249,2020-03-15T14:09:44,2019_fs5_4_cy
125.231.142.249,2020-03-15T14:23:35,2019_fs5_4_cy
125.231.142.249,2020-03-15T14:34:02,l4g
125.231.142.249,2020-03-15T14:47:53,l4g
125.231.142.249,2020-03-15T14:47:51,l4g
125.231.142.249,2020-03-15T14:47:56,l4g
125.231.142.249,2020-03-15T14:49:01,l4g
125.231.142.249,2020-03-15T14:48:23,l4g
125.231.142.249,2020-03-15T14:48:30,l4g
125.231.142.249,2020-03-15T14:59:39,l4g
125.231.142.249,2020-03-15T15:00:04,l4g
125.231.142.249,2020-03-15T15:10:08,l4g
125.231.142.249,2020-03-15T15:10:30,l4g
157.55.39.11,2020-03-15T18:56:27,best_wish47802
157.55.39.12,2020-03-15T19:42:53,best_wish32032
5.45.207.63,2020-03-16T01:54:32,best_wish7286
157.55.39.11,2020-03-16T02:36:36,best_wish114491
114.119.162.214,2020-03-16T13:39:54,best_wish88965
114.119.162.214,2020-03-16T14:16:16,insight_classifiction_dataset_7_7
157.55.39.82,2020-03-16T16:55:20,best_wish101995
123.240.156.219,2020-03-16T18:23:58,best_wish10797
157.55.39.136,2020-03-16T23:00:06,best_wish114528
37.9.113.191,2020-03-17T06:00:51,best_wish7296
151.80.39.47,2020-03-17T07:46:26,grandchallenge
118.170.34.74,2020-03-17T11:16:41,best_wish53420
118.170.34.74,2020-03-17T11:17:31,best_wish53420
118.170.34.74,2020-03-17T11:17:10,best_wish53420
5.45.207.63,2020-03-17T11:59:03,best_wish7276
203.72.100.99,2020-03-17T12:23:21,2019_fs5_4_ty
203.72.100.99,2020-03-17T12:23:10,2019_fs5_4_ty
203.72.100.99,2020-03-17T12:24:05,2019_fs5_4_ty
203.72.100.99,2020-03-17T12:24:16,2019_fs5_4_ty
151.80.39.47,2020-03-17T13:24:07,grandchallenge
203.72.100.99,2020-03-17T14:54:27,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:55:08,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:56:13,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:57:11,2019_fs5_4_tc
203.72.100.99,2020-03-17T14:59:31,2019_fs5_4_tc
203.72.100.99,2020-03-17T14:58:13,2019_fs5_4_tc
203.72.100.99,2020-03-17T14:59:00,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:01:48,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:10:07,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:13:05,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:15:36,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:17:37,2019_fs5_4_ch
203.72.100.99,2020-03-17T15:19:05,2019_fs5_4_ch
60.251.148.54,2020-03-17T16:07:10,mnist
151.80.39.47,2020-03-17T19:00:21,nchc_2019_au_02
5.196.87.151,2020-03-17T19:05:30,nchc_2019_te_02
151.80.39.47,2020-03-17T19:22:51,sipa_air
5.196.87.151,2020-03-17T19:23:59,sipa_air
5.196.87.151,2020-03-17T19:25:30,sipa_air
151.80.39.47,2020-03-17T19:25:10,sipa_air
5.196.87.151,2020-03-17T19:27:21,sipa_air
151.80.39.47,2020-03-17T19:26:49,sipa_air
151.80.39.47,2020-03-17T19:31:50,sipa_sewage
203.72.100.99,2020-03-17T19:37:02,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:40:06,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:43:31,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:42:55,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:44:11,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:44:30,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:45:55,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:46:22,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:46:23,2019_fs5_4_nt
203.72.100.99,2020-03-17T19:46:09,2019_fs5_4_nt
151.80.39.47,2020-03-17T20:57:16,ppmp
151.80.39.47,2020-03-17T20:59:06,ppmp
5.196.87.151,2020-03-17T21:02:38,ppmp
151.80.39.47,2020-03-17T21:05:09,sipa_sewage
5.196.87.151,2020-03-17T21:06:19,sipa_sewage
151.80.39.47,2020-03-17T21:06:39,sipa_sewage
5.196.87.151,2020-03-17T21:08:09,sipa_sewage
5.196.87.151,2020-03-17T21:08:49,stsp_air
151.80.39.47,2020-03-17T21:09:59,stsp_air
151.80.39.47,2020-03-17T21:11:09,stsp_air
151.80.39.47,2020-03-17T21:11:29,stsp_air
151.80.39.47,2020-03-17T21:11:48,stsp_air
5.196.87.151,2020-03-17T22:00:31,sipa_air
151.80.39.47,2020-03-18T01:08:16,mi3
5.196.87.151,2020-03-18T01:09:16,mi3
151.80.39.47,2020-03-18T01:11:36,mi3
151.80.39.47,2020-03-18T01:12:56,mi3
5.196.87.151,2020-03-18T01:14:06,mi3
5.196.87.151,2020-03-18T03:40:05,mi3
5.196.87.151,2020-03-18T03:41:24,mi3
157.55.39.40,2020-03-18T07:36:18,best_wish35164
151.80.39.47,2020-03-18T09:16:26,best_wish6078
5.196.87.151,2020-03-18T09:17:26,best_wish6342
151.80.39.47,2020-03-18T09:44:09,ctsp_air
151.80.39.47,2020-03-18T09:47:26,ctsp_sewage
151.80.39.47,2020-03-18T09:48:26,ctsp_sewage
151.80.39.47,2020-03-18T09:50:06,ctsp_sewage
151.80.39.47,2020-03-18T09:52:49,ctsp_sewage
151.80.39.47,2020-03-18T09:55:29,ctsp_sewage
157.55.39.121,2020-03-18T11:09:23,best_wish83642
125.227.140.245,2020-03-18T11:16:35,grandchallenge
125.227.140.245,2020-03-18T11:16:35,grandchallenge
151.80.39.47,2020-03-18T11:35:21,ctsp_air
151.80.39.47,2020-03-18T11:36:17,ctsp_sewage
120.119.126.121,2020-03-18T11:37:35,mnist
151.80.39.47,2020-03-18T11:37:49,ctsp_sewage
210.242.152.7,2020-03-18T12:50:51,2019_fs5_4_tc
151.80.39.47,2020-03-18T13:34:38,aclclp
5.196.87.151,2020-03-18T13:49:17,ctsp_sewage
151.80.39.47,2020-03-18T15:31:14,aclclp
151.80.39.47,2020-03-18T15:34:23,datamarketdocs
157.55.39.121,2020-03-18T16:08:45,best_wish90734
40.77.167.51,2020-03-18T18:09:57,best_wish89792
5.45.207.63,2020-03-18T19:53:39,best_wish6343
5.45.207.63,2020-03-18T20:32:19,best_wish7296
37.9.113.110,2020-03-18T20:34:49,best_wish7296
119.147.211.231,2020-03-19T04:17:52,grandchallenge
119.147.211.231,2020-03-19T04:39:17,grandchallenge
207.46.13.150,2020-03-19T06:15:04,best_wish27102
151.80.39.47,2020-03-19T09:10:12,stsp_sewage
151.80.39.47,2020-03-19T09:11:52,stsp_sewage
140.112.70.50,2020-03-19T09:39:40,mnist
5.196.87.151,2020-03-19T14:00:52,stsp_sewage
120.126.151.198,2020-03-19T16:45:50,ujiindoorloc
124.219.98.35,2020-03-19T17:55:28,grandchallenge
125.227.140.245,2020-03-20T10:47:54,grandchallenge
5.196.87.151,2020-03-20T11:33:21,flycircuit
220.130.243.193,2020-03-20T11:46:13,grandchallenge
220.130.243.193,2020-03-20T11:48:32,grandchallenge
210.242.152.7,2020-03-20T12:25:45,2019_fs5_4_tc
210.242.152.7,2020-03-20T12:36:19,2019_fs5_4_tc
210.242.152.7,2020-03-20T12:49:12,2019_fs5_4_tc
210.242.152.7,2020-03-20T12:51:10,2019_fs5_4_tc
210.242.152.7,2020-03-20T12:57:10,2019_fs5_4_ch
223.137.126.94,2020-03-20T13:20:20,grandchallenge
223.137.126.94,2020-03-20T13:42:44,grandchallenge
223.137.126.94,2020-03-20T14:35:47,grandchallenge
223.137.126.94,2020-03-20T14:35:52,grandchallenge
66.249.66.23,2020-03-20T14:39:41,coco
5.196.87.151,2020-03-20T16:27:36,stsp_sewage
120.107.167.140,2020-03-20T18:14:59,mnist
120.107.167.140,2020-03-20T18:15:26,mnist
114.32.18.24,2020-03-20T21:47:28,most_science_parks_electricity
157.55.39.88,2020-03-20T22:42:42,best_wish45960
119.77.246.210,2020-03-21T15:16:14,stusteecs_chinese_mnist
119.77.246.210,2020-03-21T15:17:04,stusteecs_chinese_mnist
151.80.39.47,2020-03-21T16:42:32,pragma36demo
157.55.39.73,2020-03-21T19:44:24,best_wish90734
157.55.39.153,2020-03-21T20:05:31,best_wish27130
151.80.39.47,2020-03-21T23:01:56,stsp_sewage
5.196.87.151,2020-03-21T23:02:12,stsp_sewage
151.80.39.47,2020-03-21T23:00:52,stsp_air
151.80.39.47,2020-03-22T06:02:43,stsp_sewage
207.46.13.96,2020-03-22T11:57:50,best_wish114527
207.46.13.33,2020-03-22T16:52:09,best_wish32021
151.80.39.47,2020-03-22T17:08:31,stsp_sewage
140.126.11.121,2020-03-22T18:25:13,grandchallenge
140.126.11.121,2020-03-22T18:25:09,grandchallenge
140.126.11.121,2020-03-22T18:52:57,grandchallenge
140.126.11.121,2020-03-22T18:52:55,grandchallenge
5.196.87.151,2020-03-22T19:20:40,stsp_sewage
207.46.13.33,2020-03-22T21:55:16,best_wish24393
151.80.39.47,2020-03-23T00:11:54,yylake
207.46.13.250,2020-03-23T07:50:59,best_wish114515
207.46.13.33,2020-03-23T08:23:37,best_wish114519
61.216.75.235,2020-03-23T10:49:09,grandchallenge
61.216.75.235,2020-03-23T10:49:25,grandchallenge
207.46.13.79,2020-03-23T11:55:59,best_wish35067
61.216.75.235,2020-03-23T13:03:36,grandchallenge
61.216.75.235,2020-03-23T13:57:48,grandchallenge
61.216.75.235,2020-03-23T13:58:45,grandchallenge
211.72.106.4,2020-03-23T16:32:55,stusteecs_chinese_mnist
207.46.13.151,2020-03-23T16:57:02,best_wish89464
125.227.140.245,2020-03-23T17:27:53,grandchallenge
125.227.140.245,2020-03-23T17:27:53,grandchallenge
61.216.75.235,2020-03-23T19:41:36,grandchallenge
207.46.13.85,2020-03-23T19:46:24,best_wish45465
61.216.75.235,2020-03-23T19:55:02,grandchallenge
207.46.13.85,2020-03-23T20:16:12,best_wish90734
207.46.13.151,2020-03-23T23:00:07,best_wish47817
124.112.204.34,2020-03-10T03:31:08,aiot_team4
157.55.39.143,2020-03-10T04:31:36,best_wish114533
163.20.177.14,2020-03-10T09:43:52,2019_fs5_4_yl
163.20.177.14,2020-03-10T11:20:42,2019_fs5_4_yl
163.20.177.14,2020-03-10T11:22:57,2019_fs5_4_yl
40.77.167.66,2020-03-10T11:36:45,best_wish114491
163.17.133.11,2020-03-10T16:10:17,mnist
115.151.215.204,2020-03-10T20:16:17,best_wish96144
140.125.12.78,2020-03-10T20:21:14,mnist
220.136.20.128,2020-03-10T23:14:10,2019_fs5_4_tp
111.255.157.3,2020-03-10T23:20:07,mnist
220.136.20.128,2020-03-10T23:29:11,2019_fs5_4_tp
220.136.20.128,2020-03-10T23:36:54,2019_fs5_4_tp
220.136.20.128,2020-03-10T23:48:40,2019_fs5_4_tp
220.136.20.128,2020-03-10T23:48:47,2019_fs5_4_tp
114.119.163.193,2020-03-11T04:13:26,best_wish110693
117.91.171.214,2020-03-11T04:38:22,insight_classifiction_dataset_7_7
180.125.97.7,2020-03-11T06:35:49,sipa_air
49.87.201.3,2020-03-11T12:34:03,insight_classifiction_dataset_6_3
222.220.153.29,2020-03-11T12:35:21,nchc_2019_te_02
51.158.180.179,2020-03-11T14:01:28,best_wish37201
49.85.48.191,2020-03-11T15:13:03,gisette
115.209.21.66,2020-03-11T20:12:47,plants
163.172.190.160,2020-03-12T01:18:12,best_wish37201
114.119.165.68,2020-03-12T05:18:44,leaf
114.223.163.114,2020-03-12T12:45:14,insight_classifiction_dataset_7_13
140.126.123.111,2020-03-12T14:56:59,mnist
157.55.39.244,2020-03-12T15:01:08,best_wish32246
157.55.39.244,2020-03-13T02:34:39,best_wish101993
123.134.254.91,2020-03-13T05:03:13,sipa_air
157.55.39.11,2020-03-13T08:13:23,best_wish101996
5.45.207.63,2020-03-13T10:47:05,best_wish118583
223.242.175.145,2020-03-13T10:52:03,insight_classifiction_dataset_4_8
157.55.39.3,2020-03-13T11:35:00,best_wish114515
114.33.221.216,2020-03-13T12:05:08,2019_fs5_4_tt
5.8.243.34,2020-03-13T22:04:44,best_wish37204
125.231.142.249,2020-03-13T22:47:09,l4f
125.231.142.249,2020-03-13T22:47:02,l4f
125.231.142.249,2020-03-13T22:49:15,l4f
125.231.142.249,2020-03-13T22:50:25,l4f
125.231.142.249,2020-03-13T22:50:38,l4f
125.231.142.249,2020-03-13T22:59:37,l4f
5.45.207.63,2020-03-14T02:34:57,best_wish118579
114.119.166.70,2020-03-14T09:22:11,best_wish110429
114.33.221.216,2020-03-14T19:35:41,l4i
114.33.221.216,2020-03-14T19:35:49,l4i
114.33.221.216,2020-03-14T19:38:08,l4i
114.33.221.216,2020-03-14T19:40:21,l4i
119.117.31.86,2020-03-14T19:40:40,insight_classifiction_dataset_4_3
157.55.39.12,2020-03-14T22:08:14,best_wish37201
207.46.13.80,2020-03-15T04:45:12,best_wish89464
207.46.13.217,2020-03-15T10:43:37,best_wish114491
114.33.221.216,2020-03-15T13:40:59,l4i
114.33.221.216,2020-03-15T13:39:19,l4i
114.33.221.216,2020-03-15T13:39:15,l4i
114.33.221.216,2020-03-15T13:44:07,l4i
125.231.142.249,2020-03-15T14:09:59,2019_fs5_4_cy
125.231.142.249,2020-03-15T14:09:30,2019_fs5_4_cy
125.231.142.249,2020-03-15T14:10:25,2019_fs5_4_cy
125.231.142.249,2020-03-15T14:47:58,l4g
125.231.142.249,2020-03-15T14:48:02,l4g
125.231.142.249,2020-03-15T14:48:17,l4g
125.231.142.249,2020-03-15T14:59:54,l4g
125.231.142.249,2020-03-15T14:59:59,l4g
125.231.142.249,2020-03-15T15:10:13,l4g
125.231.142.249,2020-03-15T15:10:33,l4g
220.135.120.247,2020-03-15T21:06:59,nchc_2019_te_04
157.55.39.12,2020-03-15T21:46:17,best_wish34810
114.119.160.42,2020-03-16T01:15:42,best_wish85865
114.119.164.83,2020-03-16T05:38:21,best_wish9345
120.108.85.98,2020-03-16T09:42:23,best_wish10797
157.55.39.12,2020-03-16T15:25:49,best_wish114527
5.196.87.151,2020-03-17T07:42:35,grandchallenge
114.119.162.8,2020-03-17T10:49:39,best_wish117422
203.72.100.99,2020-03-17T12:23:13,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:55:21,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:54:46,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:54:22,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:57:05,2019_fs5_4_tc
203.72.100.99,2020-03-17T14:55:25,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:55:58,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:56:18,2019_fs5_4_ty
203.72.100.99,2020-03-17T14:57:19,2019_fs5_4_tc
203.72.100.99,2020-03-17T14:58:22,2019_fs5_4_tc
203.72.100.99,2020-03-17T15:11:10,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:13:05,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:16:24,2019_fs5_4_tp
203.72.100.99,2020-03-17T15:20:25,2019_fs5_4_ch
60.251.148.54,2020-03-17T16:08:00,mnist
60.251.148.54,2020-03-17T17:17:10,mnist
151.80.39.47,2020-03-17T18:59:50,nchc_2019_au_02
151.80.39.47,2020-03-17T19:03:40,nchc_2019_te_01
5.196.87.151,2020-03-17T19:05:50,nchc_2019_te_03
5.196.87.151,2020-03-17T19:08:01,nchc_2019_te_05
151.80.39.47,2020-03-17T19:08:30,nchc_2019_te_05
5.196.87.151,2020-03-17T19:08:49,nchc_2019_te_05
